dataset,it,size,implementation,step,t,clusters
subsample_it_1_size_50000,1,50000,R,CreateSeuratObject,18.976203716,24
subsample_it_1_size_50000,1,50000,R,NormalizeData,6.937708629,24
subsample_it_1_size_50000,1,50000,R,FindVariableFeatures,20.560065784,24
subsample_it_1_size_50000,1,50000,R,ScaleData,6.044441947,24
subsample_it_1_size_50000,1,50000,R,RunPCA,51.405383989,24
subsample_it_1_size_50000,1,50000,R,FindNeighbors,15.185139137,24
subsample_it_1_size_50000,1,50000,R,FindClusters,15.057170733,24
subsample_it_1_size_50000,1,50000,R,RunUMAP,97.166063742,24
subsample_it_1_size_50000,1,50000,R,FindAllMarkers,6579.356425428,24
subsample_it_1_size_50000,1,50000,jl,CreateSeuratObject,3.877418217,23
subsample_it_1_size_50000,1,50000,jl,NormalizeData,2.800307702,23
subsample_it_1_size_50000,1,50000,jl,FindVariableFeatures,1.573378288,23
subsample_it_1_size_50000,1,50000,jl,ScaleData,0.271970313,23
subsample_it_1_size_50000,1,50000,jl,RunPCA,44.741518035,23
subsample_it_1_size_50000,1,50000,jl,FindNeighbors,2.104165795,23
subsample_it_1_size_50000,1,50000,jl,FindClusters,17.346860123,23
subsample_it_1_size_50000,1,50000,jl,RunUMAP,135.570905008,23
subsample_it_1_size_50000,1,50000,jl,FindAllMarkers,62.318326776,23
subsample_it_1_size_50000,1,50000,jl32,CreateSeuratObject,4.552760786,22
subsample_it_1_size_50000,1,50000,jl32,NormalizeData,2.373658012,22
subsample_it_1_size_50000,1,50000,jl32,FindVariableFeatures,1.654686523,22
subsample_it_1_size_50000,1,50000,jl32,ScaleData,0.145770803,22
subsample_it_1_size_50000,1,50000,jl32,RunPCA,23.889329963,22
subsample_it_1_size_50000,1,50000,jl32,FindNeighbors,1.511994857,22
subsample_it_1_size_50000,1,50000,jl32,FindClusters,15.423235808,22
subsample_it_1_size_50000,1,50000,jl32,RunUMAP,125.483734119,22
subsample_it_1_size_50000,1,50000,jl32,FindAllMarkers,66.780428361,22
subsample_it_1_size_50000,1,50000,py,CreateSeuratObject,3.46424512,17
subsample_it_1_size_50000,1,50000,py,NormalizeData,2.466618345,17
subsample_it_1_size_50000,1,50000,py,FindVariableFeatures,10.887140507,17
subsample_it_1_size_50000,1,50000,py,ScaleData,1.294004845,17
subsample_it_1_size_50000,1,50000,py,RunPCA,14.59340196,17
subsample_it_1_size_50000,1,50000,py,FindNeighbors,8.138189896,17
subsample_it_1_size_50000,1,50000,py,FindClusters,12.53562365,17
subsample_it_1_size_50000,1,50000,py,RunUMAP,155.627126526,17
subsample_it_1_size_50000,1,50000,py,FindAllMarkers,1035.302067466,17
subsample_it_1_size_50000,1,50000,jl32_opt,CreateSeuratObject,5.030259877,22
subsample_it_1_size_50000,1,50000,jl32_opt,NormalizeData,2.300494578,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindVariableFeatures,1.906273646,22
subsample_it_1_size_50000,1,50000,jl32_opt,ScaleData,0.299978191,22
subsample_it_1_size_50000,1,50000,jl32_opt,RunPCA,7.678567232,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindNeighbors,2.062701663,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindClusters,15.238346401,22
subsample_it_1_size_50000,1,50000,jl32_opt,RunUMAP,87.170639139,22
subsample_it_1_size_50000,1,50000,jl32_opt,FindAllMarkers,24.562109887,22
subsample_it_1_size_50000,1,50000,jl_opt,CreateSeuratObject,4.654515552,20
subsample_it_1_size_50000,1,50000,jl_opt,NormalizeData,2.83521917,20
subsample_it_1_size_50000,1,50000,jl_opt,FindVariableFeatures,1.770739035,20
subsample_it_1_size_50000,1,50000,jl_opt,ScaleData,0.592172843,20
subsample_it_1_size_50000,1,50000,jl_opt,RunPCA,9.496049357,20
subsample_it_1_size_50000,1,50000,jl_opt,FindNeighbors,2.236557903,20
subsample_it_1_size_50000,1,50000,jl_opt,FindClusters,19.690344363,20
subsample_it_1_size_50000,1,50000,jl_opt,RunUMAP,93.028809843,20
subsample_it_1_size_50000,1,50000,jl_opt,FindAllMarkers,21.430406612,20
subsample_it_1_size_500000,1,500000,R,CreateSeuratObject,218.847256144,28
subsample_it_1_size_500000,1,500000,R,NormalizeData,69.026871741,28
subsample_it_1_size_500000,1,500000,R,FindVariableFeatures,239.028729167,28
subsample_it_1_size_500000,1,500000,R,ScaleData,74.401230551,28
subsample_it_1_size_500000,1,500000,R,RunPCA,846.572621413,28
subsample_it_1_size_500000,1,500000,R,FindNeighbors,199.199388767,28
subsample_it_1_size_500000,1,500000,R,FindClusters,658.200369104,28
subsample_it_1_size_500000,1,500000,R,RunUMAP,1225.329484897,28
subsample_it_1_size_500000,1,500000,R,FindAllMarkers,75642.636487923,28
subsample_it_1_size_500000,1,500000,jl,CreateSeuratObject,83.504007635,25
subsample_it_1_size_500000,1,500000,jl,NormalizeData,27.94017389,25
subsample_it_1_size_500000,1,500000,jl,FindVariableFeatures,13.092231015,25
subsample_it_1_size_500000,1,500000,jl,ScaleData,3.571794284,25
subsample_it_1_size_500000,1,500000,jl,RunPCA,505.214876947,25
subsample_it_1_size_500000,1,500000,jl,FindNeighbors,35.232057667,25
subsample_it_1_size_500000,1,500000,jl,FindClusters,519.994235521,25
subsample_it_1_size_500000,1,500000,jl,RunUMAP,1560.478405519,25
subsample_it_1_size_500000,1,500000,jl,FindAllMarkers,652.602743503,25
subsample_it_1_size_500000,1,500000,jl32,CreateSeuratObject,37.138834207,32
subsample_it_1_size_500000,1,500000,jl32,NormalizeData,24.042875609,32
subsample_it_1_size_500000,1,500000,jl32,FindVariableFeatures,12.718354203,32
subsample_it_1_size_500000,1,500000,jl32,ScaleData,2.876062592,32
subsample_it_1_size_500000,1,500000,jl32,RunPCA,243.617699583,32
subsample_it_1_size_500000,1,500000,jl32,FindNeighbors,28.212623661,32
subsample_it_1_size_500000,1,500000,jl32,FindClusters,431.896893116,32
subsample_it_1_size_500000,1,500000,jl32,RunUMAP,1404.715834434,32
subsample_it_1_size_500000,1,500000,jl32,FindAllMarkers,911.373428889,32
subsample_it_1_size_500000,1,500000,py,CreateSeuratObject,35.081850758,22
subsample_it_1_size_500000,1,500000,py,NormalizeData,25.029515041,22
subsample_it_1_size_500000,1,500000,py,FindVariableFeatures,149.241684964,22
subsample_it_1_size_500000,1,500000,py,ScaleData,13.3592376,22
subsample_it_1_size_500000,1,500000,py,RunPCA,150.556203464,22
subsample_it_1_size_500000,1,500000,py,FindNeighbors,73.496084189,22
subsample_it_1_size_500000,1,500000,py,FindClusters,326.324421663,22
subsample_it_1_size_500000,1,500000,py,RunUMAP,1684.804695653,22
subsample_it_1_size_500000,1,500000,py,FindAllMarkers,15364.676172004,22
subsample_it_1_size_500000,1,500000,jl32_opt,CreateSeuratObject,37.615501299,32
subsample_it_1_size_500000,1,500000,jl32_opt,NormalizeData,23.38857595,32
subsample_it_1_size_500000,1,500000,jl32_opt,FindVariableFeatures,13.090266165,32
subsample_it_1_size_500000,1,500000,jl32_opt,ScaleData,2.652410405,32
subsample_it_1_size_500000,1,500000,jl32_opt,RunPCA,69.627996609,32
subsample_it_1_size_500000,1,500000,jl32_opt,FindNeighbors,29.693422552,32
subsample_it_1_size_500000,1,500000,jl32_opt,FindClusters,486.520584767,32
subsample_it_1_size_500000,1,500000,jl32_opt,RunUMAP,1000.924167303,32
subsample_it_1_size_500000,1,500000,jl32_opt,FindAllMarkers,204.241827624,32
subsample_it_1_size_500000,1,500000,jl_opt,CreateSeuratObject,36.65289526,26
subsample_it_1_size_500000,1,500000,jl_opt,NormalizeData,28.128348271,26
subsample_it_1_size_500000,1,500000,jl_opt,FindVariableFeatures,12.679962009,26
subsample_it_1_size_500000,1,500000,jl_opt,ScaleData,3.224889467,26
subsample_it_1_size_500000,1,500000,jl_opt,RunPCA,89.135500266,26
subsample_it_1_size_500000,1,500000,jl_opt,FindNeighbors,33.549986033,26
subsample_it_1_size_500000,1,500000,jl_opt,FindClusters,463.63867524,26
subsample_it_1_size_500000,1,500000,jl_opt,RunUMAP,1092.480098711,26
subsample_it_1_size_500000,1,500000,jl_opt,FindAllMarkers,174.878221848,26
subsample_it_1_size_6000,1,6000,R,CreateSeuratObject,2.947780394,18
subsample_it_1_size_6000,1,6000,R,NormalizeData,1.26532201,18
subsample_it_1_size_6000,1,6000,R,FindVariableFeatures,2.722284459,18
subsample_it_1_size_6000,1,6000,R,ScaleData,1.010825536,18
subsample_it_1_size_6000,1,6000,R,RunPCA,5.864532642,18
subsample_it_1_size_6000,1,6000,R,FindNeighbors,1.554027303,18
subsample_it_1_size_6000,1,6000,R,FindClusters,0.716756974,18
subsample_it_1_size_6000,1,6000,R,RunUMAP,22.829177033,18
subsample_it_1_size_6000,1,6000,R,FindAllMarkers,160.94628763,18
subsample_it_1_size_6000,1,6000,jl,CreateSeuratObject,0.551255632,17
subsample_it_1_size_6000,1,6000,jl,NormalizeData,0.306295869,17
subsample_it_1_size_6000,1,6000,jl,FindVariableFeatures,0.332079348,17
subsample_it_1_size_6000,1,6000,jl,ScaleData,0.028921408,17
subsample_it_1_size_6000,1,6000,jl,RunPCA,3.076705156,17
subsample_it_1_size_6000,1,6000,jl,FindNeighbors,0.218740228,17
subsample_it_1_size_6000,1,6000,jl,FindClusters,0.645654316,17
subsample_it_1_size_6000,1,6000,jl,RunUMAP,15.874472703,17
subsample_it_1_size_6000,1,6000,jl,FindAllMarkers,6.48960655,17
subsample_it_1_size_6000,1,6000,jl32,CreateSeuratObject,0.383142417,17
subsample_it_1_size_6000,1,6000,jl32,NormalizeData,0.183409467,17
subsample_it_1_size_6000,1,6000,jl32,FindVariableFeatures,0.452697113,17
subsample_it_1_size_6000,1,6000,jl32,ScaleData,0.021806463,17
subsample_it_1_size_6000,1,6000,jl32,RunPCA,1.872867131,17
subsample_it_1_size_6000,1,6000,jl32,FindNeighbors,0.171211027,17
subsample_it_1_size_6000,1,6000,jl32,FindClusters,0.560370298,17
subsample_it_1_size_6000,1,6000,jl32,RunUMAP,14.42167153,17
subsample_it_1_size_6000,1,6000,jl32,FindAllMarkers,6.977151179,17
subsample_it_1_size_6000,1,6000,py,CreateSeuratObject,0.405918115,12
subsample_it_1_size_6000,1,6000,py,NormalizeData,0.295732489,12
subsample_it_1_size_6000,1,6000,py,FindVariableFeatures,1.179856702,12
subsample_it_1_size_6000,1,6000,py,ScaleData,0.154856225,12
subsample_it_1_size_6000,1,6000,py,RunPCA,1.088400679,12
subsample_it_1_size_6000,1,6000,py,FindNeighbors,1.029464856,12
subsample_it_1_size_6000,1,6000,py,FindClusters,0.876645402,12
subsample_it_1_size_6000,1,6000,py,RunUMAP,17.447014696,12
subsample_it_1_size_6000,1,6000,py,FindAllMarkers,75.478910208,12
subsample_it_1_size_6000,1,6000,jl32_opt,CreateSeuratObject,0.445419103,17
subsample_it_1_size_6000,1,6000,jl32_opt,NormalizeData,0.258563137,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindVariableFeatures,0.45401751,17
subsample_it_1_size_6000,1,6000,jl32_opt,ScaleData,0.029479309,17
subsample_it_1_size_6000,1,6000,jl32_opt,RunPCA,1.015559676,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindNeighbors,1.123326494,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindClusters,0.580307205,17
subsample_it_1_size_6000,1,6000,jl32_opt,RunUMAP,23.841616292,17
subsample_it_1_size_6000,1,6000,jl32_opt,FindAllMarkers,0.799248994,17
subsample_it_1_size_6000,1,6000,jl_opt,CreateSeuratObject,0.390703553,17
subsample_it_1_size_6000,1,6000,jl_opt,NormalizeData,0.304815314,17
subsample_it_1_size_6000,1,6000,jl_opt,FindVariableFeatures,0.406102277,17
subsample_it_1_size_6000,1,6000,jl_opt,ScaleData,0.038397847,17
subsample_it_1_size_6000,1,6000,jl_opt,RunPCA,1.920545262,17
subsample_it_1_size_6000,1,6000,jl_opt,FindNeighbors,0.20751149,17
subsample_it_1_size_6000,1,6000,jl_opt,FindClusters,0.612978977,17
subsample_it_1_size_6000,1,6000,jl_opt,RunUMAP,25.431693729,17
subsample_it_1_size_6000,1,6000,jl_opt,FindAllMarkers,0.788443805,17
subsample_it_1_size_75000,1,75000,R,CreateSeuratObject,29.727228196,25
subsample_it_1_size_75000,1,75000,R,NormalizeData,10.028489882,25
subsample_it_1_size_75000,1,75000,R,FindVariableFeatures,31.361770758,25
subsample_it_1_size_75000,1,75000,R,ScaleData,9.026897767,25
subsample_it_1_size_75000,1,75000,R,RunPCA,76.566594003,25
subsample_it_1_size_75000,1,75000,R,FindNeighbors,21.431746194,25
subsample_it_1_size_75000,1,75000,R,FindClusters,27.201295407,25
subsample_it_1_size_75000,1,75000,R,RunUMAP,150.507142411,25
subsample_it_1_size_75000,1,75000,R,FindAllMarkers,9761.593330664,25
subsample_it_1_size_75000,1,75000,jl,CreateSeuratObject,6.11993371,23
subsample_it_1_size_75000,1,75000,jl,NormalizeData,4.175297888,23
subsample_it_1_size_75000,1,75000,jl,FindVariableFeatures,2.335001549,23
subsample_it_1_size_75000,1,75000,jl,ScaleData,0.76873015,23
subsample_it_1_size_75000,1,75000,jl,RunPCA,77.561508941,23
subsample_it_1_size_75000,1,75000,jl,FindNeighbors,3.553322791,23
subsample_it_1_size_75000,1,75000,jl,FindClusters,30.048692423,23
subsample_it_1_size_75000,1,75000,jl,RunUMAP,207.357832498,23
subsample_it_1_size_75000,1,75000,jl,FindAllMarkers,91.654209775,23
subsample_it_1_size_75000,1,75000,jl32,CreateSeuratObject,6.478704022,24
subsample_it_1_size_75000,1,75000,jl32,NormalizeData,3.518735212,24
subsample_it_1_size_75000,1,75000,jl32,FindVariableFeatures,2.4226448,24
subsample_it_1_size_75000,1,75000,jl32,ScaleData,0.684370922,24
subsample_it_1_size_75000,1,75000,jl32,RunPCA,40.641567154,24
subsample_it_1_size_75000,1,75000,jl32,FindNeighbors,2.999304071,24
subsample_it_1_size_75000,1,75000,jl32,FindClusters,30.594021851,24
subsample_it_1_size_75000,1,75000,jl32,RunUMAP,194.600557832,24
subsample_it_1_size_75000,1,75000,jl32,FindAllMarkers,92.126093544,24
subsample_it_1_size_75000,1,75000,py,CreateSeuratObject,5.246723725,16
subsample_it_1_size_75000,1,75000,py,NormalizeData,3.737942248,16
subsample_it_1_size_75000,1,75000,py,FindVariableFeatures,15.127175383,16
subsample_it_1_size_75000,1,75000,py,ScaleData,1.945694779,16
subsample_it_1_size_75000,1,75000,py,RunPCA,21.044908249,16
subsample_it_1_size_75000,1,75000,py,FindNeighbors,11.592605479,16
subsample_it_1_size_75000,1,75000,py,FindClusters,25.623098701,16
subsample_it_1_size_75000,1,75000,py,RunUMAP,230.705382866,16
subsample_it_1_size_75000,1,75000,py,FindAllMarkers,1442.159644321,16
subsample_it_1_size_75000,1,75000,jl32_opt,CreateSeuratObject,7.217583264,26
subsample_it_1_size_75000,1,75000,jl32_opt,NormalizeData,3.478675874,26
subsample_it_1_size_75000,1,75000,jl32_opt,FindVariableFeatures,2.714834146,26
subsample_it_1_size_75000,1,75000,jl32_opt,ScaleData,0.735633057,26
subsample_it_1_size_75000,1,75000,jl32_opt,RunPCA,10.480409328,26
subsample_it_1_size_75000,1,75000,jl32_opt,FindNeighbors,3.169353457,26
subsample_it_1_size_75000,1,75000,jl32_opt,FindClusters,28.446758854,26
subsample_it_1_size_75000,1,75000,jl32_opt,RunUMAP,134.610184093,26
subsample_it_1_size_75000,1,75000,jl32_opt,FindAllMarkers,41.916523677,26
subsample_it_1_size_75000,1,75000,jl_opt,CreateSeuratObject,7.334764066,25
subsample_it_1_size_75000,1,75000,jl_opt,NormalizeData,4.178009307,25
subsample_it_1_size_75000,1,75000,jl_opt,FindVariableFeatures,2.686931035,25
subsample_it_1_size_75000,1,75000,jl_opt,ScaleData,0.800761581,25
subsample_it_1_size_75000,1,75000,jl_opt,RunPCA,12.967923222,25
subsample_it_1_size_75000,1,75000,jl_opt,FindNeighbors,3.67436391,25
subsample_it_1_size_75000,1,75000,jl_opt,FindClusters,37.244263138,25
subsample_it_1_size_75000,1,75000,jl_opt,RunUMAP,144.041910066,25
subsample_it_1_size_75000,1,75000,jl_opt,FindAllMarkers,39.554629021,25
subsample_it_1_size_750000,1,750000,R,CreateSeuratObject,411.701479557,30
subsample_it_1_size_750000,1,750000,R,NormalizeData,130.638896159,30
subsample_it_1_size_750000,1,750000,R,FindVariableFeatures,390.294862258,30
subsample_it_1_size_750000,1,750000,R,ScaleData,118.826718709,30
subsample_it_1_size_750000,1,750000,R,RunPCA,866.112389159,30
subsample_it_1_size_750000,1,750000,R,FindNeighbors,307.546172457,30
subsample_it_1_size_750000,1,750000,R,FindClusters,1554.566701079,30
subsample_it_1_size_750000,1,750000,R,RunUMAP,1816.951636707,30
subsample_it_1_size_750000,1,750000,R,FindAllMarkers,106935.448926852,30
subsample_it_1_size_750000,1,750000,jl,CreateSeuratObject,54.923609349,30
subsample_it_1_size_750000,1,750000,jl,NormalizeData,42.345325078,30
subsample_it_1_size_750000,1,750000,jl,FindVariableFeatures,20.845933869,30
subsample_it_1_size_750000,1,750000,jl,ScaleData,3.763935733,30
subsample_it_1_size_750000,1,750000,jl,RunPCA,814.264939375,30
subsample_it_1_size_750000,1,750000,jl,FindNeighbors,56.864661097,30
subsample_it_1_size_750000,1,750000,jl,FindClusters,920.632005708,30
subsample_it_1_size_750000,1,750000,jl,RunUMAP,2438.543416345,30
subsample_it_1_size_750000,1,750000,jl,FindAllMarkers,1238.092780407,30
subsample_it_1_size_750000,1,750000,jl32,CreateSeuratObject,59.639833921,35
subsample_it_1_size_750000,1,750000,jl32,NormalizeData,34.699252884,35
subsample_it_1_size_750000,1,750000,jl32,FindVariableFeatures,17.42173321,35
subsample_it_1_size_750000,1,750000,jl32,ScaleData,4.421882848,35
subsample_it_1_size_750000,1,750000,jl32,RunPCA,385.866345378,35
subsample_it_1_size_750000,1,750000,jl32,FindNeighbors,41.896092363,35
subsample_it_1_size_750000,1,750000,jl32,FindClusters,728.282618913,35
subsample_it_1_size_750000,1,750000,jl32,RunUMAP,2235.828700803,35
subsample_it_1_size_750000,1,750000,jl32,FindAllMarkers,1464.395742386,35
subsample_it_1_size_750000,1,750000,py,CreateSeuratObject,51.646578649,21
subsample_it_1_size_750000,1,750000,py,NormalizeData,37.625233523,21
subsample_it_1_size_750000,1,750000,py,FindVariableFeatures,256.054917001,21
subsample_it_1_size_750000,1,750000,py,ScaleData,20.93401554,21
subsample_it_1_size_750000,1,750000,py,RunPCA,187.903441628,21
subsample_it_1_size_750000,1,750000,py,FindNeighbors,161.818160548,21
subsample_it_1_size_750000,1,750000,py,FindClusters,858.488182686,21
subsample_it_1_size_750000,1,750000,py,RunUMAP,2641.558158246,21
subsample_it_1_size_750000,1,750000,py,FindAllMarkers,22679.687771399,21
subsample_it_1_size_750000,1,750000,jl32_opt,CreateSeuratObject,54.856196339,37
subsample_it_1_size_750000,1,750000,jl32_opt,NormalizeData,34.45048562,37
subsample_it_1_size_750000,1,750000,jl32_opt,FindVariableFeatures,17.73996538,37
subsample_it_1_size_750000,1,750000,jl32_opt,ScaleData,3.867992272,37
subsample_it_1_size_750000,1,750000,jl32_opt,RunPCA,115.621114634,37
subsample_it_1_size_750000,1,750000,jl32_opt,FindNeighbors,46.908043684,37
subsample_it_1_size_750000,1,750000,jl32_opt,FindClusters,790.256490461,37
subsample_it_1_size_750000,1,750000,jl32_opt,RunUMAP,1592.542318858,37
subsample_it_1_size_750000,1,750000,jl32_opt,FindAllMarkers,406.801230481,37
subsample_it_1_size_750000,1,750000,jl_opt,CreateSeuratObject,57.533362258,29
subsample_it_1_size_750000,1,750000,jl_opt,NormalizeData,43.843374863,29
subsample_it_1_size_750000,1,750000,jl_opt,FindVariableFeatures,17.911810727,29
subsample_it_1_size_750000,1,750000,jl_opt,ScaleData,4.93983584,29
subsample_it_1_size_750000,1,750000,jl_opt,RunPCA,137.835386403,29
subsample_it_1_size_750000,1,750000,jl_opt,FindNeighbors,53.698807921,29
subsample_it_1_size_750000,1,750000,jl_opt,FindClusters,847.947793003,29
subsample_it_1_size_750000,1,750000,jl_opt,RunUMAP,1772.917079017,29
subsample_it_1_size_750000,1,750000,jl_opt,FindAllMarkers,288.561909695,29
subsample_it_2_size_100000,2,100000,R,CreateSeuratObject,39.23209169,24
subsample_it_2_size_100000,2,100000,R,NormalizeData,15.043177471,24
subsample_it_2_size_100000,2,100000,R,FindVariableFeatures,40.561528617,24
subsample_it_2_size_100000,2,100000,R,ScaleData,12.959662509,24
subsample_it_2_size_100000,2,100000,R,RunPCA,106.248016745,24
subsample_it_2_size_100000,2,100000,R,FindNeighbors,30.46897473,24
subsample_it_2_size_100000,2,100000,R,FindClusters,49.480343355,24
subsample_it_2_size_100000,2,100000,R,RunUMAP,205.30972134,24
subsample_it_2_size_100000,2,100000,R,FindAllMarkers,12043.544875286,24
subsample_it_2_size_100000,2,100000,jl,CreateSeuratObject,7.96375585,23
subsample_it_2_size_100000,2,100000,jl,NormalizeData,5.494528076,23
subsample_it_2_size_100000,2,100000,jl,FindVariableFeatures,3.002006368,23
subsample_it_2_size_100000,2,100000,jl,ScaleData,0.853262401,23
subsample_it_2_size_100000,2,100000,jl,RunPCA,101.79876113,23
subsample_it_2_size_100000,2,100000,jl,FindNeighbors,4.931758186,23
subsample_it_2_size_100000,2,100000,jl,FindClusters,44.606171989,23
subsample_it_2_size_100000,2,100000,jl,RunUMAP,284.264525887,23
subsample_it_2_size_100000,2,100000,jl,FindAllMarkers,116.452863893,23
subsample_it_2_size_100000,2,100000,jl32,CreateSeuratObject,8.516958612,24
